08:43:00.000001,23057.75,1,START_BUY
08:58:00.000001,23081.25,1,ADD2_BUY
09:08:00.000001,23085.25,1,ADD3_BUY
09:13:00.000001,23100.5,1,ADD4_BUY
09:18:00.000001,23087.25,1,ADD5_BUY
09:28:00.000001,23053.5,-5,PNL5_FLATTEN
09:29:00.000001,23050.75,1,START_BUY
09:36:00.000001,22969.5,-1,LOSS_FLATTEN
12:43:00.000001,22988.25,1,START_BUY
